arch,artifact,policy,N,workload,app,seed,measure_s,tick_us,sched_jitter_us,dispatch_jitter_us,meals,throughput_s,mean_wait_ms,p50_wait_ms,p95_wait_ms,p99_wait_ms,max_wait_ms,jain,min_meals,max_meals,zero_workers,scheduler_ticks,guard_obligations,max_owed_age_ms
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,dguard,501,saturated,ledger,6,2.0,200,120,80,570476,285238.0,1.072014,0.00016,5.599983,9.595358,40.116324,0.722412,417,3744,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,fifo,501,saturated,ledger,6,2.0,200,120,80,11621,5810.5,86.54417,86.235842,93.243796,93.955848,94.755479,0.999708,23,24,0,10786,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,waiter,501,saturated,ledger,6,2.0,200,120,80,20475,10237.5,13.622662,0.096306,0.133168,669.957206,2078.982085,0.067406,0,1323,210,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,agemwis,501,saturated,ledger,6,2.0,200,120,80,352817,176408.5,2.83965,2.769453,5.449504,7.348095,22.298881,0.996722,467,782,0,1536,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,gfgrr,501,saturated,ledger,7,2.0,200,120,80,356370,178185.0,2.810645,2.754638,3.200539,5.458803,17.490328,0.997271,525,728,0,1557,379159,13.389165
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,dguard,501,saturated,ledger,7,2.0,200,120,80,565951,282975.5,1.169507,0.000256,4.472844,8.532909,30.881349,0.991423,837,1441,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,fifo,501,saturated,ledger,7,2.0,200,120,80,18422,9211.0,54.479532,54.632062,58.451986,59.140333,60.580714,0.999869,36,37,0,12746,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,waiter,501,saturated,ledger,7,2.0,200,120,80,20399,10199.5,8.137529,0.096274,0.132897,0.351553,2079.830426,0.053766,0,1554,349,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,agemwis,501,saturated,ledger,7,2.0,200,120,80,348602,174301.0,2.874628,2.841888,5.355141,7.310802,24.306098,0.997334,484,795,0,1514,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,gfgrr,501,saturated,ledger,8,2.0,200,120,80,351106,175553.0,2.853225,2.813866,3.208994,5.521272,28.25499,0.99707,503,721,0,1537,372571,25.563948
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,dguard,501,saturated,ledger,8,2.0,200,120,80,565842,282921.0,1.128361,0.000216,4.291822,8.167537,35.443538,0.986307,889,1589,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,fifo,501,saturated,ledger,8,2.0,200,120,80,10420,5210.0,96.545195,96.45789,102.803646,105.221651,105.70561,0.999628,20,21,0,10275,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,waiter,501,saturated,ledger,8,2.0,200,120,80,20518,10259.0,14.537936,0.097043,0.133328,747.916801,2040.886635,0.069901,0,1398,208,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,agemwis,501,saturated,ledger,8,2.0,200,120,80,340144,170072.0,2.945138,2.921143,5.57139,7.408793,18.611731,0.995902,459,779,0,1476,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,gfgrr,501,saturated,kv,1,2.0,200,120,80,346024,173012.0,2.894485,2.802659,3.750512,5.7417,21.52496,0.997215,513,713,0,1532,367730,18.433724
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,dguard,501,saturated,kv,1,2.0,200,120,80,535110,267555.0,1.197522,0.00016,6.07488,10.42055,39.53618,0.786052,536,3052,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,fifo,501,saturated,kv,1,2.0,200,120,80,20033,10016.5,50.106373,50.047351,54.029459,55.268879,56.478989,0.999976,39,41,0,12485,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,waiter,501,saturated,kv,1,2.0,200,120,80,20743,10371.5,22.553624,0.097744,0.134592,1134.322464,1760.658105,0.066935,1,1343,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,agemwis,501,saturated,kv,1,2.0,200,120,80,349199,174599.5,2.868782,2.823003,5.275815,7.2787,22.984801,0.997105,462,814,0,1529,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,gfgrr,501,saturated,kv,2,2.0,200,120,80,347120,173560.0,2.884959,2.821851,3.389496,5.708113,19.036773,0.996374,493,716,0,1541,370224,16.237539
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,dguard,501,saturated,kv,2,2.0,200,120,80,518102,259051.0,1.286941,0.999917,4.623283,8.712488,35.570991,0.980367,785,1399,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,fifo,501,saturated,kv,2,2.0,200,120,80,10058,5029.0,99.900639,99.940269,105.93769,107.255254,107.866862,0.999826,20,21,0,10201,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,waiter,501,saturated,kv,2,2.0,200,120,80,20710,10355.0,20.941711,0.095528,0.133605,989.764977,1957.632247,0.055462,0,1642,35,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,agemwis,501,saturated,kv,2,2.0,200,120,80,346649,173324.5,2.889114,2.842574,4.755833,6.95703,19.899087,0.997864,456,787,0,1509,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,gfgrr,501,saturated,kv,3,2.0,200,120,80,358339,179169.5,2.795185,2.750303,3.168145,5.34654,21.302589,0.99711,525,734,0,1576,380049,17.8886
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,dguard,501,saturated,kv,3,2.0,200,120,80,530992,265496.0,1.242889,0.98042,4.428233,8.395105,32.303829,0.990566,848,1337,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,fifo,501,saturated,kv,3,2.0,200,120,80,23435,11717.5,42.786885,42.082688,49.634673,52.985437,54.032112,0.999921,46,47,0,13567,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,waiter,501,saturated,kv,3,2.0,200,120,80,20731,10365.5,35.172819,0.096465,0.134308,1614.229445,1968.570572,0.047752,1,1868,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,agemwis,501,saturated,kv,3,2.0,200,120,80,346807,173403.5,2.887498,2.862365,5.069876,6.953842,13.303823,0.99753,495,799,0,1502,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,gfgrr,501,saturated,kv,4,2.0,200,120,80,352948,176474.0,2.83736,2.797602,3.187537,5.396291,22.362721,0.997507,499,721,0,1543,376023,19.575214
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,dguard,501,saturated,kv,4,2.0,200,120,80,532580,266290.0,1.246501,0.995672,4.40291,8.234032,25.90121,0.997841,865,1177,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,fifo,501,saturated,kv,4,2.0,200,120,80,9457,4728.5,106.087996,105.826611,113.44767,114.132765,114.719236,0.999696,18,19,0,9900,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,waiter,501,saturated,kv,4,2.0,200,120,80,20322,10161.0,12.84125,0.096494,0.133335,245.440229,2095.623313,0.057279,0,1913,288,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,agemwis,501,saturated,kv,4,2.0,200,120,80,343833,171916.5,2.912682,2.852711,5.201463,7.191709,17.488178,0.997697,442,798,0,1484,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,gfgrr,501,saturated,kv,5,2.0,200,120,80,348507,174253.5,2.873678,2.816171,3.241972,5.673166,23.29769,0.997494,513,713,0,1527,371494,20.553444
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,dguard,501,saturated,kv,5,2.0,200,120,80,510939,255469.5,1.299013,0.66738,5.855803,9.258549,39.925644,0.881151,666,2325,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,fifo,501,saturated,kv,5,2.0,200,120,80,12810,6405.0,78.575351,78.653749,87.672302,91.354601,92.591387,0.999625,25,26,0,11234,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,waiter,501,saturated,kv,5,2.0,200,120,80,20547,10273.5,18.895059,0.095578,0.134245,1328.040208,2086.578381,0.049555,0,2465,157,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,agemwis,501,saturated,kv,5,2.0,200,120,80,348849,174424.5,2.870107,2.829459,5.426802,7.116263,23.328124,0.992848,486,770,0,1525,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,gfgrr,501,saturated,kv,6,2.0,200,120,80,356596,178298.0,2.810167,2.762312,3.236382,5.589263,53.608071,0.996397,526,740,0,1578,377296,50.744997
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,dguard,501,saturated,kv,6,2.0,200,120,80,515402,257701.0,1.237183,0.000192,4.984313,9.281499,43.244842,0.908809,624,2275,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,fifo,501,saturated,kv,6,2.0,200,120,80,22025,11012.5,45.696497,44.584465,55.386302,63.696427,64.702554,0.999981,43,44,0,14091,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,waiter,501,saturated,kv,6,2.0,200,120,80,21163,10581.5,44.974766,0.097434,0.325792,1163.226869,1170.76059,0.056199,2,2049,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,agemwis,501,saturated,kv,6,2.0,200,120,80,360447,180223.5,2.7806,2.706926,5.298268,7.766955,26.363943,0.995699,477,848,0,1562,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,gfgrr,501,saturated,kv,7,2.0,200,120,80,351343,175671.5,2.850797,2.801705,3.200204,5.474202,23.811118,0.996971,503,721,0,1542,373717,20.760574
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,dguard,501,saturated,kv,7,2.0,200,120,80,529248,264624.0,1.249491,0.898037,4.595848,8.752273,37.145955,0.959747,778,1691,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,fifo,501,saturated,kv,7,2.0,200,120,80,12713,6356.5,79.298396,79.425015,88.040125,89.10913,89.712748,0.999636,25,26,0,11143,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,waiter,501,saturated,kv,7,2.0,200,120,80,20381,10190.5,8.168269,0.09645,0.132671,7.52146,2078.354857,0.056851,0,2049,335,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,agemwis,501,saturated,kv,7,2.0,200,120,80,344636,172318.0,2.906062,2.875568,5.396084,7.40561,18.322057,0.997097,461,804,0,1504,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,gfgrr,501,saturated,kv,8,2.0,200,120,80,356865,178432.5,2.806799,2.747664,3.195721,5.445209,33.864483,0.99662,507,733,0,1560,377920,31.201758
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,dguard,501,saturated,kv,8,2.0,200,120,80,510656,255328.0,1.323796,0.000224,6.102261,10.176335,41.356924,0.772129,636,2868,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,fifo,501,saturated,kv,8,2.0,200,120,80,38983,19491.5,25.72014,25.648192,28.590724,29.518644,30.054328,0.999975,77,78,0,14069,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,waiter,501,saturated,kv,8,2.0,200,120,80,20283,10141.5,8.219234,0.097298,0.133245,0.566275,1996.069158,0.035722,0,2792,339,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-kv-saturated,agemwis,501,saturated,kv,8,2.0,200,120,80,345335,172667.5,2.899287,2.862228,5.503972,7.433798,17.62463,0.996197,495,764,0,1501,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,gfgrr,101,saturated,sleep,1,2.0,200,120,80,47063,23531.5,2.616545,0.473451,11.066954,18.036091,41.196685,0.998409,428,509,0,11783,49769,40.639147
x86_64,result-ubuntu-24.04-N101-sleep-saturated,dguard,101,saturated,sleep,1,2.0,200,120,80,37358,18679.0,3.226436,0.145846,15.579284,26.699724,80.566417,0.997136,314,413,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,fifo,101,saturated,sleep,1,2.0,200,120,80,2085,1042.5,95.66821,94.327963,112.448004,118.327194,120.797641,0.999462,20,21,0,6326,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,waiter,101,saturated,sleep,1,2.0,200,120,80,1075,537.5,104.297964,0.122578,995.896964,1656.053898,1776.319568,0.309297,1,74,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,agemwis,101,saturated,sleep,1,2.0,200,120,80,52074,26037.0,2.19123,0.249333,3.701826,65.513249,304.977825,0.963335,344,686,0,12318,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,gfgrr,101,saturated,sleep,2,2.0,200,120,80,47854,23927.0,2.563983,0.432845,10.98059,18.369889,55.567642,0.999137,438,506,0,12498,50842,55.1206
x86_64,result-ubuntu-24.04-N101-sleep-saturated,dguard,101,saturated,sleep,2,2.0,200,120,80,37601,18800.5,3.201992,0.100126,15.365658,25.852753,83.769836,0.997696,331,429,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,fifo,101,saturated,sleep,2,2.0,200,120,80,2608,1304.0,76.102257,75.320139,85.163469,86.863781,88.47265,0.99978,25,26,0,6559,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,waiter,101,saturated,sleep,2,2.0,200,120,80,1184,592.0,130.084933,0.122879,1305.611766,1361.373381,1489.121341,0.31327,1,129,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,agemwis,101,saturated,sleep,2,2.0,200,120,80,51854,25927.0,2.253869,0.249574,4.561988,63.312961,320.899151,0.994474,436,587,0,12155,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,gfgrr,101,saturated,sleep,3,2.0,200,120,80,47806,23903.0,2.560932,0.43621,10.992921,18.200282,47.235597,0.998705,427,512,0,12591,50777,47.007325
x86_64,result-ubuntu-24.04-N101-sleep-saturated,dguard,101,saturated,sleep,3,2.0,200,120,80,36615,18307.5,3.286191,0.14928,15.671932,27.251107,72.059297,0.996555,289,408,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,fifo,101,saturated,sleep,3,2.0,200,120,80,1896,948.0,104.85322,104.877938,111.665217,115.373311,119.663016,0.999501,18,19,0,6255,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,waiter,101,saturated,sleep,3,2.0,200,120,80,1123,561.5,114.845634,0.125585,1075.518583,1469.467926,1556.158691,0.286222,1,143,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,agemwis,101,saturated,sleep,3,2.0,200,120,80,51817,25908.5,2.20146,0.25146,6.662915,54.201009,275.401948,0.963372,340,687,0,12331,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,gfgrr,101,saturated,sleep,4,2.0,200,120,80,47699,23849.5,2.568785,0.442701,10.812788,17.414169,44.915209,0.99861,436,524,0,12443,50647,44.565585
x86_64,result-ubuntu-24.04-N101-sleep-saturated,dguard,101,saturated,sleep,4,2.0,200,120,80,37456,18728.0,3.210251,0.162173,15.179503,25.496429,62.440713,0.997763,321,406,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,fifo,101,saturated,sleep,4,2.0,200,120,80,3981,1990.5,49.343659,48.152362,58.266219,62.007192,63.740956,0.999793,38,40,0,6990,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,waiter,101,saturated,sleep,4,2.0,200,120,80,1127,563.5,145.991663,0.124243,1150.067997,1397.581932,1405.366752,0.411194,2,65,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,agemwis,101,saturated,sleep,4,2.0,200,120,80,52226,26113.0,2.16429,0.248115,4.557316,58.660014,360.545784,0.93074,268,769,0,12346,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,gfgrr,101,saturated,sleep,5,2.0,200,120,80,47736,23868.0,2.561142,0.422711,11.242293,19.333918,44.349502,0.997447,428,523,0,12546,50682,44.190013
x86_64,result-ubuntu-24.04-N101-sleep-saturated,dguard,101,saturated,sleep,5,2.0,200,120,80,37954,18977.0,3.164403,0.158166,15.106453,25.924263,76.704888,0.997301,319,421,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,fifo,101,saturated,sleep,5,2.0,200,120,80,2046,1023.0,98.104192,98.08794,109.668616,111.455567,113.183664,0.999534,20,21,0,6406,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,waiter,101,saturated,sleep,5,2.0,200,120,80,1128,564.0,127.269378,0.123887,1290.829399,1551.221907,1587.380018,0.296476,1,123,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,agemwis,101,saturated,sleep,5,2.0,200,120,80,51755,25877.5,2.242002,0.248867,4.050687,60.345182,590.883128,0.983672,391,635,0,12359,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,gfgrr,101,saturated,sleep,6,2.0,200,120,80,47610,23805.0,2.573504,0.438286,10.836606,17.388295,39.906209,0.997865,424,532,0,12399,50608,39.424034
x86_64,result-ubuntu-24.04-N101-sleep-saturated,dguard,101,saturated,sleep,6,2.0,200,120,80,38669,19334.5,3.103781,0.000531,14.346722,24.656412,69.214434,0.998128,334,421,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,fifo,101,saturated,sleep,6,2.0,200,120,80,3538,1769.0,56.315604,54.651923,82.555029,90.766496,95.726715,0.999767,34,36,0,6843,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,waiter,101,saturated,sleep,6,2.0,200,120,80,1154,577.0,90.923509,0.122294,844.953563,1710.956574,1982.490416,0.278101,1,91,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,agemwis,101,saturated,sleep,6,2.0,200,120,80,51793,25896.5,2.212487,0.2513,7.091927,59.028506,247.130928,0.988193,402,621,0,12341,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,gfgrr,101,saturated,sleep,7,2.0,200,120,80,47764,23882.0,2.558616,0.4323,11.019128,18.751404,43.661135,0.994776,399,539,0,12534,50711,43.412028
x86_64,result-ubuntu-24.04-N101-sleep-saturated,dguard,101,saturated,sleep,7,2.0,200,120,80,36339,18169.5,3.315656,0.148338,15.834357,27.427786,74.989676,0.995348,310,418,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,fifo,101,saturated,sleep,7,2.0,200,120,80,1317,658.5,152.11588,148.923305,176.695571,183.14803,185.088616,0.999776,13,14,0,6195,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,waiter,101,saturated,sleep,7,2.0,200,120,80,1117,558.5,124.620683,0.123011,1282.998023,1731.832144,1770.115516,0.274245,1,129,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,agemwis,101,saturated,sleep,7,2.0,200,120,80,51891,25945.5,2.221717,0.249419,4.3481,59.901441,422.218217,0.975148,379,647,0,12285,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,gfgrr,101,saturated,sleep,8,2.0,200,120,80,47547,23773.5,2.569915,0.430543,11.209413,18.277935,48.969542,0.997447,419,521,0,12504,50456,48.603188
x86_64,result-ubuntu-24.04-N101-sleep-saturated,dguard,101,saturated,sleep,8,2.0,200,120,80,37441,18720.5,3.205971,0.093626,15.588178,25.579641,64.343308,0.997302,328,421,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,fifo,101,saturated,sleep,8,2.0,200,120,80,1554,777.0,130.175853,129.593839,144.131238,149.375403,151.72207,0.999,15,16,0,6223,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,waiter,101,saturated,sleep,8,2.0,200,120,80,1119,559.5,123.947034,0.122519,1378.823915,1516.543751,1548.922099,0.385726,1,75,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-saturated,agemwis,101,saturated,sleep,8,2.0,200,120,80,51600,25800.0,2.197693,0.250023,4.761565,64.87732,255.430378,0.98661,396,629,0,12354,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,gfgrr,101,saturated,ledger,1,2.0,200,120,80,322166,161083.0,0.62652,0.583065,1.069155,1.552778,5.709078,0.992325,2554,3531,0,7909,343456,5.204134
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,dguard,101,saturated,ledger,1,2.0,200,120,80,784250,392125.0,0.140148,0.000128,1.29045,1.46841,8.574009,0.999536,7352,8133,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,fifo,101,saturated,ledger,1,2.0,200,120,80,11068,5534.0,18.283722,18.306719,21.187207,22.479023,25.352746,0.999978,109,111,0,10595,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,waiter,101,saturated,ledger,1,2.0,200,120,80,20489,10244.5,8.374693,0.096368,0.132576,120.179121,1161.033878,0.203063,2,2260,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,agemwis,101,saturated,ledger,1,2.0,200,120,80,336696,168348.0,0.599484,0.594433,1.184483,1.624737,3.917012,0.991246,2618,3757,0,7840,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,gfgrr,101,saturated,ledger,2,2.0,200,120,80,347081,173540.5,0.581562,0.549305,0.983105,1.325722,3.515444,0.993657,2875,3799,0,8369,367375,3.028508
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,dguard,101,saturated,ledger,2,2.0,200,120,80,832694,416347.0,0.130792,0.000144,1.27877,1.422515,5.996974,0.999246,7908,8640,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,fifo,101,saturated,ledger,2,2.0,200,120,80,11972,5986.0,16.896772,16.612882,20.637705,24.12055,25.196732,0.999982,118,119,0,10920,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,waiter,101,saturated,ledger,2,2.0,200,120,80,20633,10316.5,6.813143,0.095368,0.132579,119.020307,1284.11565,0.217835,2,1976,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,agemwis,101,saturated,ledger,2,2.0,200,120,80,339758,169879.0,0.594129,0.595225,1.139957,1.493496,3.661834,0.993854,2771,3688,0,7868,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,gfgrr,101,saturated,ledger,3,2.0,200,120,80,335223,167611.5,0.601987,0.564936,1.0298,1.41092,4.168878,0.992468,2749,3696,0,8120,355662,3.671973
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,dguard,101,saturated,ledger,3,2.0,200,120,80,809028,404514.0,0.13567,0.000128,1.288226,1.458301,8.374268,0.999447,7710,8394,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,fifo,101,saturated,ledger,3,2.0,200,120,80,37668,18834.0,5.379517,4.42789,11.483543,14.811289,16.597681,0.999994,372,375,0,15636,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,waiter,101,saturated,ledger,3,2.0,200,120,80,20541,10270.5,8.554969,0.09632,0.133154,573.352919,1006.992534,0.215048,2,1772,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,agemwis,101,saturated,ledger,3,2.0,200,120,80,338293,169146.5,0.596676,0.596317,1.166581,1.55138,3.323851,0.992329,2682,3699,0,7907,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,gfgrr,101,saturated,ledger,4,2.0,200,120,80,340062,170031.0,0.593525,0.556628,1.015831,1.400444,3.928512,0.992366,2731,3745,0,8265,360224,3.150967
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,dguard,101,saturated,ledger,4,2.0,200,120,80,820588,410294.0,0.132834,0.000128,1.27921,1.414736,3.973265,0.999154,7735,8666,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,fifo,101,saturated,ledger,4,2.0,200,120,80,105140,52570.0,1.921521,1.870724,2.47709,3.149901,4.385449,0.999992,1035,1046,0,17059,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,waiter,101,saturated,ledger,4,2.0,200,120,80,20521,10260.5,7.476618,0.095283,0.132533,0.293615,1498.068421,0.212954,2,2049,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,agemwis,101,saturated,ledger,4,2.0,200,120,80,339142,169571.0,0.595089,0.595707,1.131443,1.489302,3.328871,0.994163,2734,3646,0,7826,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,gfgrr,101,saturated,ledger,5,2.0,200,120,80,337128,168564.0,0.598642,0.563509,1.022648,1.38739,5.376414,0.992686,2757,3707,0,8206,357013,5.048908
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,dguard,101,saturated,ledger,5,2.0,200,120,80,838775,419387.5,0.129675,0.000136,1.277823,1.411814,3.743331,0.99984,8023,8540,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,fifo,101,saturated,ledger,5,2.0,200,120,80,27071,13535.5,7.479909,6.879908,13.74782,15.48814,16.990684,0.999989,267,270,0,14397,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,waiter,101,saturated,ledger,5,2.0,200,120,80,20485,10242.5,6.378083,0.096035,0.133172,0.439288,1492.55576,0.269704,1,1594,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,agemwis,101,saturated,ledger,5,2.0,200,120,80,338270,169135.0,0.596649,0.598107,1.1241,1.499545,3.364865,0.994442,2793,3699,0,7857,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,gfgrr,101,saturated,ledger,6,2.0,200,120,80,334303,167151.5,0.603813,0.564898,1.036207,1.448382,4.055951,0.991929,2676,3684,0,8157,353850,3.498245
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,dguard,101,saturated,ledger,6,2.0,200,120,80,840546,420273.0,0.129378,0.000152,1.275462,1.409084,4.801549,0.999588,8019,8638,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,fifo,101,saturated,ledger,6,2.0,200,120,80,11410,5705.0,17.732448,17.754593,20.653092,20.991402,21.490486,0.99999,112,114,0,10775,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,waiter,101,saturated,ledger,6,2.0,200,120,80,20457,10228.5,5.958506,0.095475,0.132372,0.13564,1876.264743,0.177075,1,2376,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,agemwis,101,saturated,ledger,6,2.0,200,120,80,344749,172374.5,0.585489,0.59077,1.090436,1.437125,3.753836,0.994712,2804,3719,0,7972,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,gfgrr,101,saturated,ledger,7,2.0,200,120,80,335808,167904.0,0.600986,0.563378,1.033141,1.421482,3.717155,0.992192,2708,3703,0,8233,355528,3.191995
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,dguard,101,saturated,ledger,7,2.0,200,120,80,821864,410932.0,0.132871,0.000152,1.280071,1.425471,6.388525,0.999922,7941,8296,0,0,0,0.0
